,osobni automobili,vlakovi,teretna vozila,autobusi,plovila,zrakoplovi,UKUPNO
2019-05-15,29175,18,7103,667,33,57,37053
2019-05-16,29582,18,7021,699,44,55,37419
2019-05-17,41220,20,6861,755,44,60,48960
2019-05-18,41236,14,4169,950,23,175,46567
2019-05-19,49163,14,2219,951,34,134,52515
2019-05-20,32754,15,7129,692,21,72,40683
2019-05-21,29229,17,7215,641,22,93,37217
2019-05-22,30391,15,8150,765,41,103,39465
2019-05-23,31486,21,7484,727,42,82,39842
2019-05-24,39845,17,6551,788,34,53,47288
2019-05-25,43278,14,3980,926,37,201,48436
2019-05-26,51482,12,1830,1112,38,172,54646
2019-05-27,35770,23,7224,732,18,50,43817
2019-05-28,31077,16,7619,617,27,76,39432
2019-05-29,33780,22,7366,669,24,91,41952
2019-05-30,42990,17,7594,811,40,111,51563
2019-05-31,43811,17,7047,778,53,97,51803
2019-06-01,51892,15,3520,886,78,166,56557
2019-06-02,80825,13,2378,1049,90,198,84553
2019-06-03,43016,16,6378,687,36,99,50232
2019-06-04,33947,17,6450,745,44,120,41323
2019-06-05,37573,20,6799,648,37,121,45198
2019-06-06,39667,20,6859,728,45,139,47458
2019-06-07,48041,20,6353,898,65,115,55492
2019-06-08,54414,11,3726,951,115,252,59469
2019-06-09,67442,13,1878,936,98,201,70568
2019-06-10,67090,24,4739,900,77,172,73002
2019-06-11,41734,18,7351,663,47,117,49930
2019-06-12,39209,21,7340,671,55,122,47418
2019-06-13,41694,18,7221,662,50,152,49797
2019-06-14,51878,18,6729,736,73,120,59554
2019-06-15,63708,14,4031,1006,79,243,69081
2019-06-16,78974,13,1986,1191,138,195,82497
2019-06-17,50246,19,7084,654,68,116,58187
2019-06-18,41567,16,6941,609,44,133,49310
2019-06-19,49028,17,7358,724,59,148,57334
2019-06-20,60373,17,5573,799,77,160,66999
2019-06-21,68389,20,6104,746,118,96,75473
2019-06-22,79631,13,3585,1017,55,252,84553
2019-06-23,96150,16,2076,1161,125,219,99747
2019-06-24,56874,20,7140,705,72,170,64981
2019-06-25,60993,15,3485,661,66,164,65384
2019-06-26,50300,23,7852,719,78,121,59093
2019-06-27,49804,24,7766,879,103,188,58764
2019-06-28,65884,18,6548,841,80,172,73543
2019-06-29,79223,10,3876,961,122,272,84464
2019-06-30,94221,16,2347,1327,196,229,98336
2019-07-01,61117,22,6701,799,77,142,68858
2019-07-02,46949,20,7264,699,67,186,55185
2019-07-03,50157,19,7085,758,71,187,58277
2019-07-04,56225,21,7190,885,70,177,64568
2019-07-05,70793,20,6721,801,139,173,78647
2019-07-06,88983,17,3698,1149,181,308,94336
2019-07-07,95075,13,1655,1286,118,222,98369
2019-07-08,67372,22,6937,642,108,180,75261
2019-07-09,56535,19,6966,710,63,131,64424
2019-07-10,57508,18,7567,791,30,177,66091
2019-07-11,57100,21,5922,766,118,198,64125
2019-07-12,81319,19,6560,768,141,170,88977
2019-07-13,104370,12,3911,983,98,195,109569
2019-07-14,102552,16,1842,1080,151,233,105874
2019-07-15,73698,19,7120,628,71,165,81701
2019-07-16,58439,21,7277,704,58,191,66690
2019-07-17,62587,20,7305,798,94,120,70924
2019-07-18,69584,20,7195,727,108,199,77833
2019-07-19,88507,19,6370,725,148,163,95932
2019-07-20,112740,14,3554,999,150,302,117759
2019-07-21,115446,14,2007,1258,200,265,119190
2019-07-22,82286,18,6826,608,146,171,90055
2019-07-23,66933,23,6814,662,98,192,74722
2019-07-24,68804,21,7014,733,129,205,76906
2019-07-25,82219,19,6857,918,188,208,90409
2019-07-26,103568,20,6308,954,265,178,111293
2019-07-27,123462,16,2924,965,132,295,127794
2019-07-28,123190,16,2032,1148,30,223,126639
2019-07-29,82705,21,6444,748,90,184,90192
2019-07-30,70359,19,6850,724,132,192,78276
2019-07-31,72947,23,6972,918,136,198,81194
2019-08-01,89036,20,6603,858,168,203,96888
2019-08-02,114165,19,5765,721,108,157,120935
2019-08-03,127358,14,3458,917,159,320,132226
2019-08-04,115216,16,1955,1148,201,251,118787
2019-08-05,92318,16,4336,614,156,181,97621
2019-08-06,64143,25,5233,698,90,201,70390
2019-08-07,78901,21,6249,856,106,197,86330
2019-08-08,88422,22,6104,880,95,206,95729
2019-08-09,111852,19,5396,753,215,180,118415
2019-08-10,136446,17,2987,981,186,292,140909
2019-08-11,119588,13,1067,1068,215,186,122137
2019-08-12,92225,22,4938,670,285,169,98309
2019-08-13,77635,19,5306,716,178,175,84029
2019-08-14,92108,17,5077,768,76,180,98226
2019-08-15,96991,15,2814,889,219,143,101071
2019-08-16,111297,19,4697,694,287,114,117108
2019-08-17,131724,14,2723,970,493,221,136145
2019-08-18,157119,17,1194,1202,375,244,160151
2019-08-19,93060,19,5543,767,224,170,99783
2019-08-20,71386,24,5025,766,391,68,77660
2019-08-21,78585,21,5925,828,263,181,85803
2019-08-22,87671,22,5815,789,156,199,94652
2019-08-23,104794,24,5353,721,222,136,111250
2019-08-24,112026,16,2652,939,385,185,116203
2019-08-25,121044,11,1366,1306,272,207,124206
2019-08-26,79710,23,6505,806,107,154,87305
2019-08-27,67369,17,6278,715,140,174,74693
2019-08-28,68062,19,6696,717,159,117,75770
2019-08-29,78908,21,6489,765,190,167,86540
2019-08-30,94530,20,5771,776,142,110,101349
2019-08-31,104871,17,3373,1000,188,211,109660
2019-09-01,107014,20,1703,1165,214,235,110351
2019-09-02,68565,25,6353,652,70,118,75783
2019-09-03,56907,18,6796,713,47,134,64615
2019-09-04,52385,23,6867,661,63,91,60090
2019-09-05,60697,23,6845,726,113,150,68554
2019-09-06,80038,18,6024,749,64,114,87007
2019-09-07,79841,16,3682,975,72,239,84825
2019-09-08,81045,17,1840,1114,46,131,84193
2019-09-09,51180,24,6455,685,66,99,58509
2019-09-10,44088,18,6542,679,66,134,51527
2019-09-11,43756,20,8031,669,50,127,52653
2019-09-12,46049,19,6808,718,53,141,53788
2019-09-13,57515,22,6021,789,70,123,64540
2019-09-14,72387,16,3514,958,84,243,77202
2019-09-15,89910,16,1934,1043,138,216,93257
2019-09-16,55305,19,6703,740,69,86,62922
2019-09-17,46508,21,7387,671,84,129,54800
2019-09-18,44804,20,7619,690,49,119,53301
2019-09-19,46944,21,7225,816,44,134,55184
2019-09-20,58690,18,5883,867,57,85,65600
2019-09-21,65403,9,4285,1035,69,197,70998
2019-09-22,85142,12,2112,1134,97,199,88696
2019-09-23,39935,21,5157,696,24,99,45932
2019-09-24,35081,16,7256,625,49,119,43146
2019-09-25,38695,17,6967,672,41,79,46471
2019-09-26,41088,16,7512,843,60,124,49643
2019-09-27,45016,19,6452,724,41,98,52350
2019-09-28,55194,15,4082,985,61,155,60492
2019-09-29,67727,13,2042,1104,51,175,71112
2019-09-30,41801,18,6952,705,42,82,49600
2019-10-01,34397,16,6891,713,44,111,42172
2019-10-02,33235,20,5646,656,17,63,39637
2019-10-03,39219,14,6997,748,29,113,47120
2019-10-04,47038,19,6371,735,53,80,54296
2019-10-05,49932,11,3890,1033,49,132,55047
2019-10-06,61179,15,2041,1074,35,159,64503
2019-10-07,37581,16,6955,605,32,69,45258
2019-10-08,33662,14,5295,670,44,75,39760
2019-10-09,30640,20,6802,689,41,52,38244
2019-10-10,34994,19,7377,701,31,55,43177
2019-10-11,43785,19,6673,748,67,70,51362
2019-10-12,45784,15,3889,1004,37,162,50891
2019-10-13,59623,11,1938,1123,39,158,62892
2019-10-14,36798,20,6713,634,42,48,44255
2019-10-15,30259,17,6805,613,17,80,37791
2019-10-16,31948,18,7005,663,29,66,39729
2019-10-17,34092,17,7037,756,33,63,41998
2019-10-18,42444,20,6357,689,24,59,49593
2019-10-19,43000,14,4019,873,24,115,48045
2019-10-20,54475,12,1919,907,30,111,57454
2019-10-21,34941,18,6884,565,32,60,42500
2019-10-22,29591,18,7172,601,26,62,37470
2019-10-23,30533,20,6612,583,20,60,37828
2019-10-24,34263,17,7297,654,26,86,42343
2019-10-25,44971,18,7069,657,24,54,52793
2019-10-26,46716,13,3930,842,27,82,51610
2019-10-27,54027,12,1616,888,26,39,56608
2019-10-28,38863,21,6643,1623,21,32,47203
2019-10-29,35177,20,7442,483,23,23,43168
2019-10-30,42825,21,6741,536,20,14,50157
2019-10-31,51135,14,5195,608,20,90,57062
2019-11-01,43578,9,2798,586,12,10,46993
2019-11-02,47895,14,2736,531,11,42,51229
2019-11-03,66340,13,1517,730,4,15,68619
2019-11-04,40403,19,7049,480,16,14,47981
2019-11-05,29473,19,7277,418,17,13,37217
2019-11-06,27203,23,7698,451,21,11,35407
2019-11-07,28317,19,7001,505,25,17,35884
2019-11-08,34295,16,6554,480,18,14,41377
2019-11-09,34088,11,3312,630,13,13,38067
2019-11-10,39995,9,1913,760,10,13,42700
2019-11-11,30842,19,6595,359,14,7,37836
2019-11-12,24205,21,6879,429,5,21,31560
2019-11-13,25134,21,6740,704,9,7,32615
2019-11-14,28288,18,7055,476,10,13,35860
2019-11-15,35234,18,5656,475,8,12,41403
2019-11-16,30429,12,3548,613,5,14,34621
2019-11-17,38279,10,2033,619,3,14,40958
2019-11-18,30328,19,7370,373,14,14,38118
2019-11-19,24197,20,7066,357,8,13,31661
2019-11-20,26271,19,7086,391,13,14,33794
2019-11-21,29616,17,7042,465,6,22,37168
2019-11-22,35903,17,6300,1541,8,17,43786
2019-11-23,33186,17,3969,582,14,12,37780
2019-11-24,38851,15,2064,547,9,13,41499
2019-11-25,34051,21,6523,408,12,13,41028
2019-11-26,25967,21,6650,374,13,17,33042
2019-11-27,25834,23,7505,383,12,10,33767
2019-11-28,26709,24,7138,434,10,15,34330
2019-11-29,36634,18,6285,436,14,15,43402
2019-11-30,30891,14,4028,614,13,10,35570
2019-12-01,38996,14,2140,619,5,13,41787
2019-12-02,27107,19,6780,343,7,10,34266
2019-12-03,24783,15,7029,348,12,8,32195
2019-12-04,24953,16,6578,415,5,13,31980
2019-12-05,27299,16,6684,423,12,18,34452
2019-12-06,31938,19,6444,450,11,17,38879
2019-12-07,29735,11,4127,682,13,13,34581
2019-12-08,37417,13,2144,699,13,19,40305
2019-12-09,27573,14,6795,401,9,12,34804
2019-12-10,23087,18,7092,361,9,14,30581
2019-12-11,27240,17,7244,408,9,18,34936
2019-12-12,26647,19,7672,454,11,11,34814
2019-12-13,31485,17,6422,444,3,5,38376
2019-12-14,34501,14,4318,755,10,12,39610
2019-12-15,37851,16,2736,745,6,14,41368
2019-12-16,29097,22,7541,377,15,6,37058
2019-12-17,27956,21,7394,366,11,10,35758
2019-12-18,30918,20,7270,420,10,9,38647
2019-12-19,37729,19,7842,449,7,7,46053
2019-12-20,54400,22,6228,535,4,7,61196
2019-12-21,68602,12,3637,1043,5,6,73305
2019-12-22,54862,16,3614,922,4,13,59431
2019-12-23,42793,20,4520,455,13,6,47807
2019-12-24,37440,19,3375,376,12,5,41227
2019-12-25,29189,11,1264,395,2,7,30868
2019-12-26,38001,13,886,492,4,9,39405
2019-12-27,42299,22,2853,410,3,7,45594
2019-12-28,46367,14,1847,518,10,11,48767
2019-12-29,43385,17,808,664,9,11,44894
2019-12-30,42426,21,2507,535,7,10,45506
2019-12-31,26907,17,1299,421,13,7,28664
2020-01-01,31498,11,490,363,4,16,32382
2020-01-02,50518,14,1347,798,8,10,52695
2020-01-03,53389,19,2550,643,9,17,56627
2020-01-04,55395,17,1397,716,7,13,57545
2020-01-05,62839,11,750,726,7,8,64341
2020-01-06,42927,17,2112,598,3,11,45668
2020-01-07,31452,19,4419,414,4,10,36318
2020-01-08,33464,18,4608,465,9,7,38571
2020-01-09,29850,19,5094,459,2,11,35435
2020-01-10,32531,19,4938,416,11,9,37924
2020-01-11,36247,11,3342,552,5,8,40165
2020-01-12,39756,15,1803,596,3,7,42180
2020-01-13,26502,19,6364,390,6,14,33295
2020-01-14,23519,19,6266,340,13,11,30168
2020-01-15,23140,18,6320,375,5,13,29871
2020-01-16,24934,21,6121,401,7,7,31491
2020-01-17,32253,17,5560,348,13,4,38195
2020-01-18,31127,14,3592,462,8,9,35212
2020-01-19,31250,11,1894,500,4,12,33671
2020-01-20,26373,24,6151,358,10,6,32922
2020-01-21,24685,17,6317,323,8,11,31361
2020-01-22,24430,18,6610,361,12,10,31441
2020-01-23,24892,21,6470,379,3,5,31770
2020-01-24,30264,18,5747,369,9,13,36420
2020-01-25,27964,12,3881,456,6,9,32328
2020-01-26,30473,13,1857,480,1,10,32834
2020-01-27,24131,19,6443,308,2,11,30914
2020-01-28,21975,21,6040,327,23,11,28397
2020-01-29,22688,18,6649,372,9,10,29746
2020-01-30,24701,17,6667,412,6,5,31808
2020-01-31,32231,21,6430,372,10,4,39068
2020-02-01,29965,13,3637,479,5,7,34106
2020-02-02,32017,13,2035,494,11,12,34582
2020-02-03,25859,22,6286,310,14,4,32495
2020-02-04,21479,23,6663,323,7,12,28507
2020-02-05,23441,18,6746,395,9,7,30616
2020-02-06,24010,18,7085,382,8,13,31516
2020-02-07,30940,15,6026,367,10,8,37366
2020-02-08,31490,16,3158,446,10,7,35127
2020-02-09,39625,14,1964,532,8,11,42154
2020-02-10,26300,17,6716,314,8,11,33366
2020-02-11,23873,20,6857,326,11,14,31101
2020-02-12,24909,24,6903,362,15,7,32220
2020-02-13,26378,21,7704,411,6,10,34530
2020-02-14,35929,20,6334,376,6,12,42677
2020-02-15,33951,19,3647,568,13,13,38211
2020-02-16,41384,11,1751,537,7,16,43706
2020-02-17,31751,23,6567,346,3,19,38709
2020-02-18,25975,22,6717,384,11,16,33125
2020-02-19,26320,21,7100,394,9,7,33851
2020-02-20,27996,22,6121,404,13,12,34568
2020-02-21,37058,18,6168,709,10,10,43973
2020-02-22,36047,15,3448,512,9,18,40049
2020-02-23,41109,15,1996,991,8,19,44138
2020-02-24,30185,24,6568,352,11,12,37152
2020-02-25,25132,24,6987,354,12,15,32524
2020-02-26,22452,21,6383,350,8,10,29224
2020-02-27,25331,18,6868,404,11,19,32651
2020-02-28,33067,21,6502,338,5,13,39946
2020-02-29,30028,16,3630,459,11,13,34157
2020-03-01,34282,18,1847,465,3,13,36628
2020-03-02,27571,22,6573,310,9,17,34502
2020-03-03,21109,16,5777,310,4,12,27228
2020-03-04,22369,21,6644,313,12,15,29374
2020-03-05,24075,17,6437,372,6,32,30939
2020-03-06,31072,24,6372,383,5,16,37872
2020-03-07,26765,12,3709,380,10,8,30884
2020-03-08,34454,32,1888,571,9,15,36969
2020-03-09,25806,18,6229,294,14,11,32372
2020-03-10,21244,20,6559,287,5,22,28137
2020-03-11,21832,22,6143,320,8,10,28335
2020-03-12,21609,22,5723,310,12,15,27691
2020-03-13,21192,16,4495,261,6,13,25983
2020-03-14,13774,15,2536,248,5,13,16591
2020-03-15,11671,14,1402,202,5,12,13306
2020-03-16,6213,9,2899,70,11,10,9212
2020-03-17,4469,8,3854,57,6,11,8405
2020-03-18,3626,9,4979,35,6,10,8665
2020-03-19,2614,6,3617,19,7,7,6270
2020-03-20,2410,6,3197,12,10,3,5638
2020-03-21,1395,6,2099,3,8,3,3514
2020-03-22,1087,8,1463,42,4,2,2606
2020-03-23,1587,7,3802,6,4,1,5407
2020-03-24,1796,8,2798,2,2,3,4609
2020-03-25,1165,8,3566,2,6,2,4749
2020-03-26,1286,7,4032,1,6,3,5335
2020-03-27,1178,2,4240,3,7,2,5432
2020-03-28,996,6,2108,0,6,3,3119
2020-03-29,545,5,1080,2,5,2,1639
2020-03-30,1446,6,3700,1,4,3,5160
2020-03-31,1313,6,4179,0,6,1,5505
2020-04-01,1147,8,4263,1,5,1,5425
2020-04-02,939,10,4315,4,13,2,5283
2020-04-03,1430,8,3772,9,4,2,5225
2020-04-04,984,5,1993,3,7,1,2993
2020-04-05,656,2,1080,0,7,1,1746
2020-04-06,1247,9,3840,6,1,5,5108
2020-04-07,1026,5,4187,0,11,2,5231
2020-04-08,1183,7,4566,0,8,3,5767
2020-04-09,1320,4,4217,4,7,3,5555
2020-04-10,1047,4,3268,0,12,1,4332
2020-04-11,444,8,1651,2,3,1,2109
2020-04-12,238,1,869,0,0,1,1109
2020-04-13,949,7,1536,0,8,2,2502
2020-04-14,1478,6,3672,2,4,1,5163
2020-04-15,1228,8,4449,0,6,1,5692
2020-04-16,1293,2,4255,1,9,1,5561
2020-04-17,1106,5,4059,10,5,2,5187
2020-04-18,774,6,1975,4,7,1,2767
2020-04-19,568,6,1453,2,4,1,2034
2020-04-20,1549,5,3373,7,4,1,4939
2020-04-21,1783,4,4087,2,8,4,5888
2020-04-22,1506,7,4314,2,5,2,5836
2020-04-23,1623,5,4589,0,4,2,6223
2020-04-24,1940,9,4214,3,8,2,6176
2020-04-25,1030,3,2541,10,8,2,3594
2020-04-26,902,6,1406,0,7,1,2322
2020-04-27,1672,5,3647,2,3,3,5332
2020-04-28,1828,6,4531,4,7,1,6377
2020-04-29,1872,6,5353,4,13,2,7250
2020-04-30,1875,5,4187,5,7,1,6080
2020-05-01,800,1,1836,4,4,2,2647
2020-05-02,992,2,1591,4,6,3,2598
2020-05-03,2365,5,1505,0,6,2,3883
2020-05-04,2949,9,3993,1,4,4,6960
2020-05-05,2030,4,4783,0,5,1,6823
2020-05-06,2267,4,4932,4,10,4,7221
2020-05-07,2195,4,4722,4,10,3,6938
2020-05-08,2446,5,4442,4,8,3,6908
2020-05-09,1480,5,2819,2,6,3,4315
2020-05-10,1616,7,2057,0,8,2,3690
2020-05-11,2937,6,4636,0,9,3,7591
2020-05-12,2878,5,5301,0,3,2,8189
2020-05-13,3410,7,5239,0,7,4,8667
2020-05-14,3199,6,5343,0,10,3,8561
2020-05-15,5124,7,4786,8,8,4,9937
2020-05-16,4154,6,2753,3,4,2,6922
2020-05-17,6206,7,2096,6,5,6,8326
2020-05-18,6073,6,5565,1,6,4,11655
2020-05-19,5275,4,5647,1,4,2,10933
2020-05-20,6301,7,5566,15,8,8,11905
2020-05-21,11095,4,5673,10,8,5,16795
2020-05-22,13699,3,5733,8,9,7,19459
2020-05-23,10931,8,2647,23,12,12,13633
2020-05-24,17619,6,1812,6,3,19,19465
2020-05-25,14956,7,4949,16,12,8,19948
2020-05-26,10954,6,6036,17,10,3,17026
2020-05-27,11114,8,6209,24,11,15,17381
2020-05-28,12354,3,5586,70,9,5,18027
2020-05-29,17135,4,5234,20,10,8,22411
2020-05-30,16553,7,2677,33,8,10,19288
2020-05-31,23031,6,1695,9,3,13,24757
2020-06-01,23900,6,4322,33,6,26,28293
2020-06-02,15989,4,5802,20,12,8,21835
2020-06-03,17593,5,5886,34,10,19,23547
2020-06-04,18515,3,5342,58,5,19,23942
2020-06-05,22520,5,5574,30,6,16,28151
2020-06-06,23587,6,3417,46,8,14,27078
2020-06-07,32314,5,1540,37,11,24,33931
2020-06-08,20097,5,5435,38,18,13,25606
2020-06-09,18976,6,5141,25,12,11,24171
2020-06-10,23666,6,6185,116,13,16,30002
2020-06-11,23041,4,3746,82,15,23,26911
2020-06-12,26561,6,5676,47,18,21,32329
2020-06-13,31170,7,2929,41,14,33,34194
2020-06-14,47955,6,1490,90,15,37,49593
2020-06-15,26691,4,4815,81,14,20,31625
2020-06-16,20940,10,5527,78,19,33,26607
2020-06-17,23702,8,5941,117,21,32,29821
2020-06-18,27152,8,6169,190,20,23,33562
2020-06-19,26876,7,6074,165,32,40,33194
2020-06-20,31131,4,3793,197,25,54,35204
2020-06-21,30441,7,1653,251,17,67,32436
2020-06-22,25037,16,4188,114,18,27,29400
2020-06-23,21920,18,6047,109,28,34,28156
2020-06-24,22851,16,6187,154,24,40,29272
2020-06-25,22993,12,5193,151,33,37,28419
2020-06-26,28327,18,6023,145,44,48,34605
2020-06-27,32143,9,3685,184,57,69,36147
2020-06-28,50508,11,1989,270,107,80,52965
2020-06-29,34374,14,5174,136,52,43,39793
2020-06-30,26109,10,6519,123,41,55,32857
2020-07-01,23547,15,5451,147,43,67,29270
2020-07-02,27471,20,6121,194,93,50,33949
2020-07-03,36917,16,5777,170,29,60,42969
2020-07-04,33120,14,3546,231,51,102,37064
2020-07-05,43754,18,2200,339,63,275,46649
2020-07-06,30388,13,5560,123,55,77,36216
2020-07-07,25906,15,6219,161,26,58,32385
2020-07-08,27124,23,6692,183,41,76,34139
2020-07-09,26926,19,6375,264,48,53,33685
2020-07-10,34383,18,6325,162,118,82,41088
2020-07-11,38312,16,3603,222,62,97,42312
2020-07-12,49642,15,1845,305,48,129,51984
2020-07-13,32416,20,5701,138,49,80,38404
2020-07-14,25893,17,6028,148,56,65,32207
2020-07-15,28108,20,6616,163,63,68,35038
2020-07-16,29168,16,6853,186,70,73,36366
2020-07-17,37706,13,5683,189,45,91,43727
2020-07-18,42348,16,3156,234,70,143,45967
2020-07-19,48715,12,2197,289,127,123,51463
2020-07-20,37316,18,6208,124,67,77,43810
2020-07-21,27763,17,5712,188,58,81,33819
2020-07-22,28436,18,5963,175,63,90,34745
2020-07-23,37569,18,6369,209,82,85,44332
2020-07-24,44792,19,6295,155,55,81,51397
2020-07-25,49066,14,3050,317,84,116,52647
2020-07-26,50996,19,1822,308,118,145,53408
2020-07-27,40676,15,5822,160,69,85,46827
2020-07-28,33379,12,6447,134,67,98,40137
2020-07-29,34860,18,6544,189,80,97,41788
2020-07-30,47671,17,6316,261,84,80,54429
2020-07-31,51822,16,5340,229,122,65,57594
2020-08-01,58447,15,2757,237,153,196,61805
2020-08-02,60282,14,1529,329,186,152,62492
2020-08-03,42536,20,5634,143,40,101,48474
2020-08-04,37477,14,6063,171,35,83,43843
2020-08-05,33664,14,4479,192,31,100,38480
2020-08-06,41582,24,6218,193,66,99,48182
2020-08-07,43798,18,5369,197,109,121,49612
2020-08-08,64328,17,3072,298,127,193,68035
2020-08-09,68632,11,1576,336,114,190,70859
2020-08-10,49846,14,5147,134,106,105,55352
2020-08-11,37762,12,5560,149,88,102,43673
2020-08-12,41660,13,5577,195,122,105,47672
2020-08-13,46407,26,5725,209,202,105,52674
2020-08-14,59007,13,5061,248,176,120,64625
2020-08-15,69768,16,1741,281,248,194,72248
2020-08-16,66516,18,1013,351,304,187,68389
2020-08-17,43997,18,5214,262,172,107,49770
2020-08-18,36453,15,4912,157,73,76,41686
2020-08-19,39937,12,6340,202,166,109,46766
2020-08-20,44885,15,4981,198,316,108,50503
2020-08-21,48004,17,5258,209,238,116,53842
2020-08-22,51875,15,2659,309,281,156,55295
2020-08-23,46122,11,1553,316,85,158,48245
2020-08-24,36885,14,5299,255,46,97,42596
2020-08-25,29388,15,6014,134,58,92,35701
2020-08-26,27943,12,5999,169,95,86,34304
2020-08-27,33200,11,5881,227,102,93,39514
2020-08-28,48255,21,6071,183,107,92,54729
2020-08-29,43343,15,3146,254,29,165,46952
2020-08-30,40525,11,1569,331,17,129,42582
2020-08-31,32095,17,4611,131,31,72,36957
2020-09-01,21590,18,6296,136,21,58,28119
2020-09-02,21233,17,6337,178,45,57,27867
2020-09-03,23015,17,6060,181,41,68,29382
2020-09-04,27705,17,5386,162,28,59,33357
2020-09-05,28432,11,3457,219,37,94,32250
2020-09-06,33327,13,1689,274,42,104,35449
2020-09-07,21280,13,5937,131,26,67,27454
2020-09-08,18744,13,5765,137,33,61,24753
2020-09-09,19352,15,6103,172,29,37,25708
2020-09-10,22067,16,6631,193,35,45,28987
2020-09-11,25329,12,5742,143,40,46,31312
2020-09-12,28832,13,3447,208,32,111,32643
2020-09-13,31215,11,1904,306,43,85,33564
2020-09-14,20383,16,6154,148,17,40,26758
2020-09-15,18823,18,6309,150,30,40,25370
2020-09-16,19997,20,6193,170,27,42,26449
2020-09-17,20998,17,6495,169,33,38,27750
2020-09-18,24371,18,6614,163,18,47,31231
2020-09-19,22362,12,3973,227,30,97,26701
2020-09-20,30776,16,1987,247,36,74,33136
2020-09-21,21123,21,6264,112,30,30,27580
2020-09-22,18365,19,6534,129,20,31,25098
2020-09-23,17358,18,6751,161,14,33,24335
2020-09-24,19345,15,6542,173,26,33,26134
2020-09-25,23144,18,5680,153,8,25,29028
2020-09-26,21715,10,3700,211,18,75,25729
2020-09-27,22274,13,1929,273,10,43,24542
2020-09-28,16046,20,5943,126,13,15,22163
2020-09-29,17422,17,6758,128,35,25,24385
2020-09-30,19297,15,7102,185,36,26,26661
2020-10-01,20609,16,6611,169,30,22,27457
2020-10-02,26346,15,6695,168,18,19,33261
2020-10-03,26546,12,3772,202,4,46,30582
2020-10-04,26345,9,2103,252,7,38,28754
2020-10-05,19275,17,6558,127,18,22,26017
2020-10-06,16930,15,7236,141,21,13,24356
2020-10-07,17348,15,7026,160,14,12,24575
2020-10-08,19562,15,6861,193,32,18,26681
2020-10-09,25355,16,6439,165,23,15,32013
2020-10-10,29117,16,3511,220,29,42,32935
2020-10-11,28934,15,1942,251,5,25,31172
2020-10-12,19565,16,6855,134,11,14,26595
2020-10-13,17170,16,6718,147,19,11,24081
2020-10-14,17713,16,7152,167,27,14,25089
2020-10-15,19563,15,6612,176,5,19,26390
2020-10-16,24769,16,6191,173,14,22,31185
2020-10-17,22378,9,3791,227,14,33,26452
2020-10-18,26701,10,1876,277,19,25,28908
2020-10-19,20882,19,6351,148,27,20,27447
2020-10-20,15515,17,6617,144,15,18,22326
2020-10-21,15411,14,6863,170,17,21,22496
2020-10-22,17907,15,6828,187,21,15,24973
2020-10-23,23396,14,5724,165,16,26,29341
2020-10-24,19835,9,4441,221,11,41,24558
2020-10-25,19603,9,2118,283,9,11,22033
2020-10-26,19178,20,6379,125,12,9,25723
2020-10-27,13059,20,7067,131,12,12,20301
2020-10-28,13672,16,7345,168,19,13,21233
2020-10-29,14635,14,7008,197,14,7,21875
2020-10-30,19777,18,5571,162,16,18,25562
2020-10-31,19883,17,3323,202,20,19,23464
2020-11-01,20391,14,2204,257,8,24,22898
2020-11-02,17224,19,6526,125,14,10,23918
2020-11-03,13026,15,5933,125,21,5,19125
2020-11-04,13741,16,6937,147,12,8,20861
2020-11-05,13943,15,6860,161,12,7,20998
2020-11-06,17391,16,6279,145,12,7,23850
2020-11-07,14619,9,4344,156,12,15,19155
2020-11-08,19727,5,2206,203,4,25,22170
2020-11-09,14518,15,6802,113,16,6,21470
2020-11-10,12471,16,6888,118,13,10,19516
2020-11-11,12978,14,7019,126,9,6,20152
2020-11-12,14429,15,6985,158,9,7,21603
2020-11-13,19482,15,6373,143,11,8,26032
2020-11-14,15027,9,3752,179,10,14,18991
2020-11-15,18796,6,1989,196,3,8,20998
2020-11-16,12423,14,6220,92,11,7,18767
2020-11-17,10840,10,7670,92,10,14,18636
2020-11-18,9672,10,5229,126,7,9,15053
2020-11-19,12202,7,6576,136,13,5,18939
2020-11-20,13957,12,6116,121,4,6,20216
2020-11-21,10627,6,4140,142,10,8,14933
2020-11-22,12077,6,2069,176,13,9,14350
2020-11-23,11600,11,6113,80,11,5,17820
2020-11-24,11708,9,6695,98,15,6,18531
2020-11-25,12828,8,6710,114,14,11,19685
2020-11-26,11530,11,6551,133,13,5,18243
2020-11-27,15762,12,5970,135,6,5,21890
2020-11-28,11186,10,3856,146,11,8,15217
2020-11-29,11769,5,2032,171,5,6,13988
2020-11-30,12452,15,6846,104,17,7,19441
2020-12-01,9735,15,6835,91,8,8,16692
2020-12-02,8770,9,6143,118,8,6,15054
2020-12-03,8981,9,6181,133,6,6,15316
2020-12-04,11484,9,5928,105,5,25,17556
2020-12-05,8798,8,3797,150,7,2,12762
2020-12-06,8150,8,1947,170,2,12,10289
2020-12-07,8509,12,6383,104,8,6,15022
2020-12-08,8244,10,5614,93,9,4,13974
2020-12-09,8978,9,6434,137,9,3,15570
2020-12-10,9516,7,6653,146,19,9,16350
2020-12-11,12216,11,6325,124,15,11,18702
2020-12-12,9974,10,4187,173,11,7,14362
2020-12-13,8959,10,2489,220,7,6,11691
2020-12-14,9244,8,5935,100,8,6,15301
