,osobni automobili,vlakovi,teretna vozila,autobusi,plovila,zrakoplovi,UKUPNO
2019-06-08,26597,24,1078,434,6,21,28160
2019-06-09,22592,22,625,394,18,13,23664
2019-06-10,24547,22,2557,329,12,14,27481
2019-06-11,24984,28,3198,370,10,3,28593
2019-06-12,23578,24,2814,296,8,12,26732
2019-06-13,24455,17,2749,339,9,10,27579
2019-06-14,25125,23,2309,331,14,12,27814
2019-06-15,28331,27,1213,436,14,19,30040
2019-06-16,22974,24,756,399,14,14,24181
2019-06-17,24826,25,3389,326,14,15,28595
2019-06-18,23890,29,2741,275,15,8,26958
2019-06-19,26292,24,3138,370,9,13,29846
2019-06-20,31464,27,1841,444,8,15,33799
2019-06-21,27072,28,2203,375,10,8,29696
2019-06-22,31272,23,1252,423,7,19,32996
2019-06-23,28832,24,832,343,21,15,30067
2019-06-24,27226,31,3160,336,30,13,30796
2019-06-25,26418,20,1578,322,12,10,28360
2019-06-26,23377,28,2818,279,10,7,26519
2019-06-27,23633,27,2676,365,11,4,26716
2019-06-28,26021,28,2396,371,7,13,28836
2019-06-29,30335,27,1249,366,11,23,32011
2019-06-30,22323,25,816,328,6,9,23507
2019-07-01,26571,29,2877,326,13,9,29825
2019-07-02,22526,28,2708,325,11,13,25611
2019-07-03,23016,25,2707,318,11,15,26092
2019-07-04,24152,19,2689,273,10,12,27155
2019-07-05,28050,25,2399,355,13,12,30854
2019-07-06,28303,25,1043,331,10,18,29730
2019-07-07,22298,28,662,350,22,16,23376
2019-07-08,23610,31,3673,307,17,16,27654
2019-07-09,25675,28,2793,304,11,5,28816
2019-07-10,24163,27,2924,282,7,12,27415
2019-07-11,23576,29,2176,312,16,9,26118
2019-07-12,25035,32,2062,279,7,15,27430
2019-07-13,28280,30,1077,329,11,16,29743
2019-07-14,23686,21,686,325,14,15,24747
2019-07-15,25044,38,3315,250,21,16,28684
2019-07-16,23728,19,2751,295,14,10,26817
2019-07-17,26762,40,2661,293,9,7,29772
2019-07-18,24678,29,2449,314,10,13,27493
2019-07-19,25470,25,2175,298,12,12,27992
2019-07-20,29462,23,1086,340,14,19,30944
2019-07-21,30047,26,829,308,11,13,31234
2019-07-22,25746,25,3361,289,15,15,29451
2019-07-23,23505,27,2740,293,7,8,26580
2019-07-24,23571,26,2748,284,8,15,26652
2019-07-25,27386,26,2534,312,7,12,30277
2019-07-26,26345,28,2086,299,10,13,28781
2019-07-27,27021,16,881,260,9,20,28207
2019-07-28,23094,19,739,334,6,13,24205
2019-07-29,29660,32,3227,325,10,15,33269
2019-07-30,26241,31,2435,311,12,14,29044
2019-07-31,24796,31,2595,292,13,18,27745
2019-08-01,25433,27,2182,337,7,11,27997
2019-08-02,30625,28,1839,295,9,12,32808
2019-08-03,37280,27,1011,338,8,38,38702
2019-08-04,30299,29,753,307,12,14,31414
2019-08-05,30330,29,2191,268,15,15,32848
2019-08-06,22526,27,2150,265,6,9,24983
2019-08-07,26520,41,2185,364,8,17,29135
2019-08-08,28335,29,1897,288,10,10,30569
2019-08-09,28334,29,1693,285,12,12,30365
2019-08-10,36083,29,815,384,15,20,37346
2019-08-11,28724,23,593,300,18,10,29668
2019-08-12,32111,23,2695,293,23,11,35156
2019-08-13,28123,31,2118,288,12,12,30584
2019-08-14,35649,31,1995,294,7,12,37988
2019-08-15,31381,20,878,358,11,6,32654
2019-08-16,32911,29,1748,307,10,10,35015
2019-08-17,34756,30,952,284,13,18,36053
2019-08-18,34163,22,731,301,14,14,35245
2019-08-19,27955,28,2643,301,22,14,30963
2019-08-20,26246,29,2144,274,10,2,28705
2019-08-21,27123,29,2385,278,7,13,29835
2019-08-22,30013,22,2367,287,11,12,32712
2019-08-23,29500,23,1763,302,11,12,31611
2019-08-24,30868,27,871,314,12,17,32109
2019-08-25,26587,29,676,338,19,6,27655
2019-08-26,26476,32,2907,307,14,13,29749
2019-08-27,26050,26,2766,306,13,15,29176
2019-08-28,27293,30,2652,286,18,9,30288
2019-08-29,26959,30,2352,271,12,9,29633
2019-08-30,29544,30,2197,349,10,8,32138
2019-08-31,29439,25,950,374,11,22,30821
2019-09-01,27612,20,749,264,7,17,28669
2019-09-02,25180,30,3328,257,19,13,28827
2019-09-03,25810,21,2856,314,5,9,29015
2019-09-04,23310,27,2846,315,10,7,26515
2019-09-05,25636,29,2512,287,9,11,28484
2019-09-06,28545,33,2167,329,4,15,31093
2019-09-07,31630,26,1018,350,7,20,33051
2019-09-08,24653,24,831,397,9,5,25919
2019-09-09,23271,30,3245,287,17,12,26862
2019-09-10,23393,30,2750,300,14,9,26496
2019-09-11,22901,31,2971,303,8,11,26225
2019-09-12,24003,28,2535,359,15,12,26952
2019-09-13,27003,27,2232,353,7,12,29634
2019-09-14,28714,29,1047,385,5,18,30198
2019-09-15,26193,23,825,336,14,14,27405
2019-09-16,23921,24,3357,358,25,10,27695
2019-09-17,23320,25,2780,289,7,8,26429
2019-09-18,24392,29,2725,286,6,13,27451
2019-09-19,24944,28,2425,372,4,10,27783
2019-09-20,27261,30,2137,426,7,9,29870
2019-09-21,30231,25,1198,448,7,20,31929
2019-09-22,24448,15,761,376,25,13,25638
2019-09-23,22190,23,2567,334,7,13,25134
2019-09-24,23023,28,2816,347,16,11,26241
2019-09-25,23705,28,2775,294,5,7,26814
2019-09-26,25250,20,2697,374,5,11,28357
2019-09-27,26737,13,1999,370,3,11,29133
2019-09-28,28037,15,1129,463,8,18,29670
2019-09-29,24417,25,813,374,35,13,25677
2019-09-30,22980,28,3662,311,14,12,27007
2019-10-01,23622,26,2721,341,9,9,26728
2019-10-02,22163,15,2428,347,4,7,24964
2019-10-03,24669,22,2658,333,5,11,27698
2019-10-04,27085,26,2279,371,5,12,29778
2019-10-05,30202,20,1190,518,6,15,31951
2019-10-06,25932,21,873,422,11,13,27272
2019-10-07,25488,23,3133,339,12,11,29006
2019-10-08,30754,25,1759,421,14,8,32981
2019-10-09,20449,25,2632,382,9,6,23503
2019-10-10,23795,28,2587,376,15,4,26805
2019-10-11,25482,25,2190,377,27,9,28110
2019-10-12,27133,26,884,442,8,17,28510
2019-10-13,25035,21,816,442,6,12,26332
2019-10-14,22834,27,3393,340,10,8,26612
2019-10-15,22494,28,2985,309,6,7,25829
2019-10-16,22572,27,2590,312,0,11,25512
2019-10-17,22935,27,2654,373,8,4,26001
2019-10-18,24685,27,2258,407,10,11,27398
2019-10-19,27757,20,1137,404,4,15,29337
2019-10-20,24371,22,818,310,12,9,25542
2019-10-21,22766,28,3571,290,9,7,26671
2019-10-22,21088,25,2725,328,12,3,24181
2019-10-23,21013,29,2409,275,5,7,23738
2019-10-24,22469,27,2312,339,7,7,25161
2019-10-25,25970,25,2341,358,3,6,28703
2019-10-26,26150,26,947,420,6,9,27558
2019-10-27,22927,24,704,291,6,4,23956
2019-10-28,23576,24,3325,461,8,3,27397
2019-10-29,22961,29,2892,261,5,4,26152
2019-10-30,24642,27,2814,264,0,4,27751
2019-10-31,31115,26,1690,254,5,4,33094
2019-11-01,33112,18,650,262,3,3,34048
2019-11-02,30020,26,975,274,3,3,31301
2019-11-03,26012,24,765,284,1,5,27091
2019-11-04,24507,26,3731,208,3,3,28478
2019-11-05,21689,25,2718,214,0,6,24652
2019-11-06,21475,26,2647,211,6,3,24368
2019-11-07,22296,26,2431,251,4,4,25012
2019-11-08,24285,30,2219,239,2,3,26778
2019-11-09,25883,22,979,322,4,2,27212
2019-11-10,20824,23,759,281,4,6,21897
2019-11-11,22445,30,2977,180,5,4,25641
2019-11-12,20422,27,2625,172,2,4,23252
2019-11-13,20529,26,2730,213,2,3,23503
2019-11-14,22183,27,2354,223,4,5,24796
2019-11-15,24340,20,1963,277,2,3,26605
2019-11-16,25260,23,938,267,2,3,26493
2019-11-17,20429,21,733,261,2,5,21451
2019-11-18,21127,31,3213,199,2,3,24575
2019-11-19,21340,27,2637,172,8,3,24187
2019-11-20,21834,25,2601,168,9,4,24641
2019-11-21,21641,23,2671,195,6,5,24541
2019-11-22,24320,28,2317,254,1,3,26923
2019-11-23,24933,22,1081,260,5,3,26304
2019-11-24,21232,11,821,233,2,7,22306
2019-11-25,20990,20,3226,173,9,3,24421
2019-11-26,20816,17,2675,171,6,6,23691
2019-11-27,19819,21,2876,167,6,3,22892
2019-11-28,21262,18,2614,191,10,5,24100
2019-11-29,23605,22,2060,203,6,4,25900
2019-11-30,23390,26,973,303,1,3,24696
2019-12-01,19005,16,743,212,2,5,19983
2019-12-02,21155,27,3375,136,2,3,24698
2019-12-03,20108,29,2656,183,2,5,22983
2019-12-04,21024,23,2611,190,5,3,23856
2019-12-05,20973,28,2661,232,3,4,23901
2019-12-06,22170,22,2493,228,4,4,24921
2019-12-07,24733,26,929,396,5,3,26092
2019-12-08,19331,21,820,244,2,4,20422
2019-12-09,21352,28,3441,170,1,3,24995
2019-12-10,19315,31,2775,159,0,5,22285
2019-12-11,21072,24,2880,175,4,3,24158
2019-12-12,21854,25,2661,190,1,4,24735
2019-12-13,22568,26,2070,264,0,3,24931
2019-12-14,25375,14,1187,456,2,3,27037
2019-12-15,20123,24,913,258,2,6,21326
2019-12-16,22501,19,3512,145,3,3,26183
2019-12-17,22641,27,3016,175,1,4,25864
2019-12-18,21686,22,3135,159,3,3,25008
2019-12-19,23592,30,2644,192,1,5,26464
2019-12-20,24628,23,1958,238,4,3,26854
2019-12-21,23419,29,890,360,0,4,24702
2019-12-22,19046,23,1094,193,1,5,20362
2019-12-23,25772,25,1497,134,5,3,27436
2019-12-24,20034,26,733,126,2,3,20924
2019-12-25,12743,19,199,98,0,0,13059
2019-12-26,22020,23,465,156,4,3,22671
2019-12-27,26426,19,888,185,0,3,27521
2019-12-28,26212,27,696,201,7,4,27147
2019-12-29,20997,24,451,259,2,4,21737
2019-12-30,26997,24,1121,281,5,3,28431
2019-12-31,18973,25,433,132,2,3,19568
2020-01-01,11617,8,262,113,2,19,12021
2020-01-02,23189,25,897,250,1,7,24369
2020-01-03,28517,31,1156,199,1,3,29907
2020-01-04,34470,24,575,248,3,3,35323
2020-01-05,25265,22,458,173,1,5,25924
2020-01-06,21951,23,992,152,3,4,23125
2020-01-07,17064,25,2407,136,3,4,19639
2020-01-08,19805,23,2365,143,3,3,22342
2020-01-09,19785,32,2130,234,1,4,22186
2020-01-10,23219,27,1860,174,0,3,25283
2020-01-11,24628,24,1030,163,1,3,25849
2020-01-12,18440,27,675,166,3,5,19316
2020-01-13,19644,24,2924,143,2,3,22740
2020-01-14,17646,26,2588,152,2,2,20416
2020-01-15,19007,24,2511,143,3,3,21691
2020-01-16,20633,26,2384,161,3,6,23213
2020-01-17,22557,29,2074,178,1,4,24843
2020-01-18,23949,30,967,187,0,3,25136
2020-01-19,17437,23,714,155,1,3,18333
2020-01-20,20280,20,3435,144,1,3,23883
2020-01-21,19102,25,2717,129,1,4,21978
2020-01-22,19007,25,2635,139,4,4,21814
2020-01-23,20089,22,2579,156,1,4,22851
2020-01-24,21956,23,2139,169,1,4,24292
2020-01-25,24329,23,1032,189,3,3,25579
2020-01-26,16513,25,659,166,1,6,17370
2020-01-27,18831,25,3176,128,0,3,22163
2020-01-28,19100,28,3072,146,0,4,22350
2020-01-29,18646,27,2667,144,6,3,21493
2020-01-30,19694,28,2632,177,3,5,22539
2020-01-31,21439,24,2348,173,1,3,23988
2020-02-01,23896,22,916,202,3,3,25042
2020-02-02,17844,20,855,155,4,4,18882
2020-02-03,20642,30,3430,126,3,3,24234
2020-02-04,18070,20,2906,116,1,3,21116
2020-02-05,18864,29,2590,134,1,3,21621
2020-02-06,19306,26,2444,153,3,5,21937
2020-02-07,20740,29,2022,183,3,3,22980
2020-02-08,24778,24,929,186,1,4,25922
2020-02-09,18948,27,758,198,2,7,19940
2020-02-10,20512,28,3079,129,0,2,23750
2020-02-11,19996,31,2823,140,2,3,22995
2020-02-12,19399,24,2966,159,3,2,22553
2020-02-13,20277,30,2587,179,2,7,23082
2020-02-14,24008,30,2242,187,2,3,26472
2020-02-15,25650,29,1028,285,0,3,26995
2020-02-16,20692,22,673,169,3,4,21563
2020-02-17,21334,28,3308,156,4,3,24833
2020-02-18,19954,34,2811,146,3,4,22952
2020-02-19,21285,30,2956,178,3,3,24455
2020-02-20,21846,23,2626,189,5,1,24690
2020-02-21,23376,30,2390,203,3,3,26005
2020-02-22,24743,28,970,222,1,3,25967
2020-02-23,21593,29,921,204,2,5,22754
2020-02-24,20170,27,3415,148,2,3,23765
2020-02-25,18877,24,2859,146,2,4,21912
2020-02-26,18178,29,2465,157,2,3,20834
2020-02-27,19716,29,2641,184,0,4,22574
2020-02-28,21644,28,2237,189,0,4,24102
2020-02-29,23286,29,988,203,0,5,24511
2020-03-01,16657,21,778,144,1,5,17606
2020-03-02,18626,32,3320,155,2,3,22138
2020-03-03,18655,26,2707,136,1,2,21527
2020-03-04,20139,28,2847,136,4,6,23160
2020-03-05,19839,29,2569,144,3,6,22590
2020-03-06,21697,30,2217,286,0,3,24233
2020-03-07,23445,26,979,217,1,3,24671
2020-03-08,20416,11,726,185,3,7,21348
2020-03-09,18753,22,3549,140,2,3,22469
2020-03-10,18593,30,2908,135,3,3,21672
2020-03-11,18442,26,2585,147,2,3,21205
2020-03-12,18993,27,2269,140,3,5,21437
2020-03-13,18324,12,1800,93,3,2,20234
2020-03-14,14300,30,725,74,2,2,15133
2020-03-15,4644,17,338,39,1,5,5044
2020-03-16,4843,18,1351,20,2,1,6235
2020-03-17,3425,16,1489,16,1,0,4947
2020-03-18,2689,15,1476,10,3,0,4193
2020-03-19,1961,17,1172,7,1,0,3158
2020-03-20,1825,4,1078,10,1,1,2919
2020-03-21,991,17,528,4,1,0,1541
2020-03-22,919,17,310,1,0,0,1247
2020-03-23,1478,20,1309,3,0,1,2811
2020-03-24,1346,20,1077,3,0,0,2446
2020-03-25,1121,15,1163,2,0,0,2301
2020-03-26,1296,12,1395,3,0,0,2706
2020-03-27,1098,16,1094,1,0,0,2209
2020-03-28,703,19,403,0,2,0,1127
2020-03-29,496,18,291,2,2,1,810
2020-03-30,1512,19,1967,1,0,1,3500
2020-03-31,1268,12,1419,3,0,0,2702
2020-04-01,1466,16,1644,2,2,1,3131
2020-04-02,1270,14,1389,1,2,0,2676
2020-04-03,1441,19,1332,4,0,1,2797
2020-04-04,653,16,427,2,1,0,1099
2020-04-05,549,17,351,5,0,1,923
2020-04-06,1532,16,2180,0,3,0,3731
2020-04-07,1586,17,1868,2,1,0,3474
2020-04-08,1420,17,1652,0,1,0,3090
2020-04-09,1679,15,1569,3,0,0,3266
2020-04-10,1344,20,949,0,0,1,2314
2020-04-11,431,18,225,0,0,0,674
2020-04-12,140,16,60,0,0,0,216
2020-04-13,823,12,650,0,2,0,1487
2020-04-14,2061,14,2186,0,0,0,4261
2020-04-15,1893,15,1939,0,0,1,3848
2020-04-16,1658,18,1736,0,0,0,3412
2020-04-17,1667,15,1554,0,2,1,3239
2020-04-18,778,19,445,1,1,0,1244
2020-04-19,1141,25,500,1,0,0,1667
2020-04-20,2568,21,2403,0,0,0,4992
2020-04-21,1881,16,2054,0,0,0,3951
2020-04-22,1869,18,2509,0,1,0,4397
2020-04-23,2173,21,2030,0,0,0,4224
2020-04-24,2270,18,1644,0,1,0,3933
2020-04-25,1152,17,592,0,1,0,1762
2020-04-26,1175,16,673,0,2,0,1866
2020-04-27,1908,16,2635,3,2,0,4564
2020-04-28,2291,22,2179,2,2,0,4496
2020-04-29,2330,16,2017,5,3,0,4371
2020-04-30,2273,22,1737,2,0,0,4034
2020-05-01,807,22,282,0,0,0,1111
2020-05-02,1065,23,502,0,1,0,1591
2020-05-03,3083,1,632,0,2,0,3718
2020-05-04,2904,11,2881,6,2,3,5807
2020-05-05,2991,19,2568,2,2,0,5582
2020-05-06,2599,21,2470,3,5,0,5098
2020-05-07,2935,16,2167,5,0,2,5125
2020-05-08,3127,22,1792,6,1,0,4948
2020-05-09,1953,22,677,0,0,0,2652
2020-05-10,2799,15,565,0,1,0,3380
2020-05-11,4132,7,3087,3,0,2,7231
2020-05-12,3873,14,2672,8,0,0,6567
2020-05-13,4533,19,2829,8,2,2,7393
2020-05-14,4408,15,2330,13,0,1,6767
2020-05-15,5074,19,1909,8,1,0,7011
2020-05-16,3770,21,700,3,0,1,4495
2020-05-17,5455,21,577,3,4,0,6060
2020-05-18,7307,16,3331,10,2,0,10666
2020-05-19,6700,18,2933,8,1,0,9660
2020-05-20,7009,19,2415,10,1,0,9454
2020-05-21,7979,27,2398,15,3,0,10422
2020-05-22,9300,14,2431,5,3,0,11753
2020-05-23,8103,25,898,7,1,0,9034
2020-05-24,9048,20,670,2,1,0,9741
2020-05-25,10458,23,3491,12,3,0,13987
2020-05-26,9001,19,2965,55,4,2,12046
2020-05-27,9329,18,2862,26,3,1,12239
2020-05-28,9341,19,2266,14,2,1,11643
2020-05-29,12676,22,2358,21,4,1,15082
2020-05-30,13720,22,646,6,6,0,14400
2020-05-31,12356,20,613,10,3,0,13002
2020-06-01,20358,18,2570,13,7,0,22966
2020-06-02,18262,21,3045,12,4,2,21346
2020-06-03,17560,16,2602,11,8,2,20199
2020-06-04,16602,20,2856,11,3,0,19492
2020-06-05,19949,14,2211,13,2,0,22189
2020-06-06,22421,22,1099,11,4,0,23557
2020-06-07,15580,25,751,9,2,0,16367
2020-06-08,19100,22,3874,10,6,0,23012
2020-06-09,19703,20,2661,10,4,0,22398
2020-06-10,23266,23,2922,10,11,1,26233
2020-06-11,25240,21,1520,11,2,0,26794
2020-06-12,22726,18,2361,12,5,0,25122
2020-06-13,22928,22,1099,19,7,0,24075
2020-06-14,19389,19,788,15,3,0,20214
2020-06-15,20561,15,3251,15,7,2,23851
2020-06-16,18650,19,2837,14,5,1,21526
2020-06-17,20103,22,2447,38,5,0,22615
2020-06-18,20562,18,2722,46,4,3,23355
2020-06-19,22313,15,2510,50,4,1,24893
2020-06-20,20182,25,943,48,4,0,21202
2020-06-21,14592,22,689,43,1,1,15348
2020-06-22,21306,21,2432,44,2,4,23809
2020-06-23,16608,22,2830,47,7,0,19514
2020-06-24,19334,20,2585,52,6,3,22000
2020-06-25,7930,23,2021,58,5,1,10038
2020-06-26,9688,23,1978,53,6,3,11751
2020-06-27,8427,24,819,58,7,6,9341
2020-06-28,9811,23,522,58,5,1,10420
2020-06-29,10122,17,3166,34,5,3,13347
2020-06-30,10549,23,2978,58,9,2,13619
2020-07-01,14852,31,2372,57,5,3,17320
2020-07-02,18636,32,2440,52,1,2,21163
2020-07-03,20455,32,2310,68,4,5,22874
2020-07-04,17525,33,939,57,5,7,18566
2020-07-05,16507,27,966,103,5,4,17612
2020-07-06,16218,25,3112,45,5,4,19409
2020-07-07,15326,31,2894,48,4,1,18304
2020-07-08,15865,31,2775,70,5,5,18751
2020-07-09,15541,26,2373,78,5,3,18026
2020-07-10,16487,25,2142,68,9,4,18735
2020-07-11,14762,23,957,70,5,12,15829
2020-07-12,14557,23,661,67,2,6,15316
2020-07-13,13368,24,2789,54,12,6,16253
2020-07-14,12001,24,2499,69,3,5,14601
2020-07-15,13881,30,2603,64,3,5,16586
2020-07-16,13326,28,2256,77,5,5,15697
2020-07-17,15663,31,1966,76,3,6,17745
2020-07-18,14968,26,805,51,5,15,15870
2020-07-19,13404,27,749,78,5,4,14267
2020-07-20,15486,31,3370,62,12,7,18968
2020-07-21,13761,31,2441,63,9,5,16310
2020-07-22,14298,25,2313,60,7,5,16708
2020-07-23,15739,29,2669,84,6,5,18532
2020-07-24,17078,26,2414,78,5,7,19608
2020-07-25,16992,30,951,82,4,14,18073
2020-07-26,15431,13,744,83,4,8,16283
2020-07-27,16481,20,2815,73,8,3,19400
2020-07-28,15155,23,2643,75,7,5,17908
2020-07-29,15985,29,2548,62,9,7,18640
2020-07-30,17449,18,2098,66,11,9,19651
2020-07-31,18692,27,2015,55,11,5,20805
2020-08-01,19672,19,765,67,10,18,20551
2020-08-02,16719,29,500,94,8,4,17354
2020-08-03,17360,14,2426,50,9,7,19866
2020-08-04,18909,27,2488,81,5,5,21515
2020-08-05,20745,25,1642,82,5,8,22507
2020-08-06,18066,27,2018,81,5,7,20204
2020-08-07,19219,26,1828,75,7,11,21166
2020-08-08,21120,21,898,87,5,19,22150
2020-08-09,18582,31,701,72,4,10,19400
2020-08-10,19731,23,2568,79,6,7,22414
2020-08-11,18716,23,1846,57,8,4,20654
2020-08-12,18705,24,2035,62,6,8,20840
2020-08-13,20504,33,2085,71,11,10,22714
2020-08-14,23709,28,1781,86,12,12,25628
2020-08-15,20313,19,437,77,10,14,20870
2020-08-16,19035,22,553,69,10,10,19699
2020-08-17,17167,33,2509,117,11,10,19847
2020-08-18,16021,25,1998,57,8,6,18115
2020-08-19,16911,24,2322,53,6,7,19323
2020-08-20,17300,25,1924,80,9,7,19345
2020-08-21,17604,28,1922,89,10,9,19662
2020-08-22,16723,29,910,80,8,14,17764
2020-08-23,18014,26,740,76,5,8,18869
2020-08-24,15208,26,2749,183,2,7,18175
2020-08-25,14666,28,2476,66,3,4,17243
2020-08-26,14786,22,2355,74,3,7,17247
2020-08-27,15579,22,1845,85,6,6,17543
2020-08-28,16468,29,2488,72,4,6,19067
2020-08-29,15961,30,918,93,2,15,17019
2020-08-30,14465,23,570,69,1,12,15140
2020-08-31,15416,25,2289,54,4,5,17793
2020-09-01,14819,26,2769,59,6,4,17683
2020-09-02,14717,25,2617,64,2,6,17431
2020-09-03,14332,30,2402,73,5,7,16849
2020-09-04,15267,25,1683,67,3,7,17052
2020-09-05,16254,19,799,57,3,13,17145
2020-09-06,14079,14,614,67,4,9,14787
2020-09-07,14396,18,2869,74,3,4,17364
2020-09-08,14226,34,2016,56,6,3,16341
2020-09-09,13993,25,2509,61,1,4,16593
2020-09-10,15192,26,2358,89,4,10,17679
2020-09-11,16063,33,1837,72,6,7,18018
2020-09-12,16012,28,980,55,1,14,17090
2020-09-13,13298,22,654,61,5,4,14044
2020-09-14,15283,30,2902,64,11,5,18295
2020-09-15,14033,30,2442,82,2,4,16593
2020-09-16,14617,31,2317,50,1,7,17023
2020-09-17,15172,29,2393,66,5,4,17669
2020-09-18,16445,27,2229,91,1,3,18796
2020-09-19,15623,24,927,61,5,11,16651
2020-09-20,13682,26,862,58,3,9,14640
2020-09-21,15123,18,3102,56,6,3,18308
2020-09-22,13882,29,2877,65,1,4,16858
2020-09-23,13634,28,2298,56,5,5,16026
2020-09-24,15262,29,2198,70,5,7,17571
2020-09-25,16340,27,2383,78,0,2,18830
2020-09-26,15845,31,914,68,1,8,16867
2020-09-27,13569,25,691,66,2,6,14359
2020-09-28,15087,29,2679,63,4,4,17866
2020-09-29,14801,32,2564,53,10,2,17462
2020-09-30,16251,21,2805,74,1,4,19156
2020-10-01,16579,24,2587,70,3,4,19267
2020-10-02,18612,29,2161,68,0,3,20873
2020-10-03,18470,30,948,51,0,1,19500
2020-10-04,14769,24,690,70,2,5,15560
2020-10-05,17572,24,3228,59,7,3,20893
2020-10-06,16099,21,2719,58,2,2,18901
2020-10-07,15717,24,2496,54,3,2,18296
2020-10-08,16470,28,2584,75,9,3,19169
2020-10-09,17673,24,2080,70,7,3,19857
2020-10-10,19649,26,1052,69,4,3,20803
2020-10-11,14101,15,707,59,3,2,14887
2020-10-12,17854,25,3408,67,5,3,21362
2020-10-13,16621,24,2594,53,5,1,19298
2020-10-14,16690,27,2807,54,3,3,19584
2020-10-15,15478,30,2403,71,3,1,17986
2020-10-16,17803,29,1846,76,6,1,19761
2020-10-17,17009,29,940,74,4,3,18059
2020-10-18,14640,31,598,67,2,3,15341
2020-10-19,15399,28,3203,54,7,2,18693
2020-10-20,15408,18,2797,55,6,0,18284
2020-10-21,14432,29,2938,63,3,2,17467
2020-10-22,15424,27,2617,60,4,0,18132
2020-10-23,16341,33,2069,67,2,3,18515
2020-10-24,16127,26,1316,71,2,2,17544
2020-10-25,12604,23,662,64,2,1,13356
2020-10-26,16226,26,2872,55,1,2,19182
2020-10-27,13647,31,2814,51,2,0,16545
2020-10-28,13476,30,2840,60,11,2,16419
2020-10-29,14662,27,2601,60,3,0,17353
2020-10-30,18591,18,2120,75,4,2,20810
2020-10-31,18915,31,989,44,8,4,19991
2020-11-01,14687,31,768,49,2,2,15539
2020-11-02,15818,26,3153,46,3,3,19049
2020-11-03,13692,29,2571,39,1,0,16332
2020-11-04,13173,33,3005,35,3,0,16249
2020-11-05,13120,28,2753,47,0,2,15950
2020-11-06,15240,26,2441,46,8,1,17762
2020-11-07,14480,11,1067,54,2,2,15616
2020-11-08,11726,28,780,33,4,1,12572
2020-11-09,13750,24,3694,50,6,3,17527
2020-11-10,13005,25,2990,41,3,1,16065
2020-11-11,13245,26,2790,52,5,0,16118
2020-11-12,13662,26,2626,41,4,1,16360
2020-11-13,15734,27,2372,66,4,1,18204
2020-11-14,14244,30,1028,43,8,1,15354
2020-11-15,11733,29,722,34,3,0,12521
2020-11-16,13567,25,3624,40,4,2,17262
2020-11-17,12898,22,3048,53,2,1,16024
2020-11-18,13619,24,1831,32,4,0,15510
2020-11-19,12562,25,2464,40,5,1,15097
2020-11-20,14337,24,2379,50,1,1,16792
2020-11-21,12207,21,1123,33,3,1,13388
2020-11-22,9892,25,797,39,5,2,10760
2020-11-23,13320,25,3475,45,3,1,16869
2020-11-24,12801,29,2927,40,6,0,15803
2020-11-25,13033,24,2992,53,9,1,16112
2020-11-26,12806,26,2567,42,3,1,15445
2020-11-27,15247,25,2400,47,3,1,17723
2020-11-28,13335,26,1030,28,7,2,14428
2020-11-29,11298,23,795,30,3,1,12150
2020-11-30,15438,12,3637,38,6,2,19133
2020-12-01,7534,27,3015,38,2,1,10617
2020-12-02,5863,24,2734,42,3,1,8667
2020-12-03,5519,22,2361,49,3,2,7956
2020-12-04,6061,20,2045,39,1,1,8167
2020-12-05,4245,26,824,27,2,1,5125
2020-12-06,3321,23,596,18,3,1,3962
2020-12-07,6243,26,3282,36,3,2,9592
2020-12-08,5869,26,2357,42,2,0,8296
2020-12-09,6360,26,2828,37,3,0,9254
2020-12-10,5884,26,2452,38,5,3,8408
2020-12-11,6222,20,2217,47,8,2,8516
2020-12-12,4360,26,909,25,3,1,5324
2020-12-13,4309,28,738,31,4,1,5111
2020-12-14,6115,26,3415,19,5,2,9582
2020-12-15,6840,23,2926,27,6,0,9822
2020-12-16,6771,27,2784,21,7,2,9612
2020-12-17,7169,20,2622,42,10,1,9864
2020-12-18,7853,26,2440,42,3,3,10367
2020-12-19,5952,29,924,45,6,2,6958
2020-12-20,4362,24,776,60,4,2,5228
2020-12-21,7847,29,3153,42,3,0,11074
2020-12-22,8041,20,1772,53,6,1,9893
2020-12-23,5727,18,1589,23,6,5,7368
2020-12-24,4212,19,691,19,2,0,4943
2020-12-25,1629,19,191,7,0,0,1846
2020-12-26,2396,20,214,7,0,1,2638
2020-12-27,2990,20,423,10,6,1,3450
2020-12-28,4745,19,1460,9,2,3,6238
2020-12-29,4931,21,1248,11,1,0,6212
2020-12-30,5970,26,1016,5,4,0,7021
2020-12-31,4373,20,475,14,2,1,4885
2021-01-01,2613,20,116,4,0,0,2753
2021-01-02,3881,19,307,7,0,1,4215
2021-01-03,4944,22,530,20,2,2,5520
2021-01-04,6722,15,1544,13,3,2,8299
2021-01-05,6947,19,1510,11,0,0,8487
2021-01-06,5666,21,959,19,2,0,6667
2021-01-07,7419,25,1770,22,1,1,9238
2021-01-08,7570,19,1374,22,2,1,8988
2021-01-09,7256,30,812,25,0,1,8124
2021-01-10,6717,20,686,41,1,1,7466
2021-01-11,8098,21,2844,21,1,2,10987
2021-01-12,6591,21,2137,19,1,0,8769
2021-01-13,6503,20,2353,34,8,0,8918
2021-01-14,6522,19,2290,23,2,1,8857
2021-01-15,7789,29,2352,22,4,1,10197
