,osobni automobili,vlakovi,teretna vozila,autobusi,plovila,zrakoplovi,UKUPNO
2019-05-30,27577,18,3592,356,14,15,31572
2019-05-31,24637,24,3287,343,15,17,28323
2019-06-01,26656,15,1808,411,8,15,28913
2019-06-02,23429,24,599,432,2,18,24504
2019-06-03,23141,20,2336,300,8,19,25824
2019-06-04,22569,27,2649,327,10,17,25599
2019-06-05,24066,24,3107,293,14,17,27521
2019-06-06,26720,24,3113,350,11,16,30234
2019-06-07,27083,14,3525,337,19,17,30995
2019-06-08,30646,26,1519,370,13,21,32595
2019-06-09,26619,17,617,441,17,19,27730
2019-06-10,23710,23,2355,315,5,18,26426
2019-06-11,22907,25,2835,304,13,8,26092
2019-06-12,24152,22,2826,341,13,18,27372
2019-06-13,24276,16,2932,319,21,15,27579
2019-06-14,26360,25,3566,338,16,18,30323
2019-06-15,28794,23,1649,363,12,20,30861
2019-06-16,23399,18,606,366,9,16,24414
2019-06-17,24760,21,2539,311,10,18,27659
2019-06-18,24070,28,2953,295,11,14,27371
2019-06-19,25796,23,3145,300,15,16,29295
2019-06-20,31103,24,1884,288,11,21,33331
2019-06-21,26681,23,2856,335,15,12,29922
2019-06-22,28726,21,1535,348,9,20,30659
2019-06-23,28367,18,560,437,7,20,29409
2019-06-24,29024,25,2093,340,14,19,31515
2019-06-25,29216,13,1553,371,9,14,31176
2019-06-26,23709,24,2690,297,14,11,26745
2019-06-27,24338,26,2695,321,24,14,27418
2019-06-28,26520,26,2926,302,17,19,29810
2019-06-29,30339,22,1642,321,14,22,32360
2019-06-30,24251,20,564,347,9,17,25208
2019-07-01,27069,26,2328,311,11,14,29759
2019-07-02,23063,22,2329,283,14,19,25730
2019-07-03,23542,24,2784,330,9,18,26707
2019-07-04,24671,18,2757,240,12,18,27716
2019-07-05,29308,24,3157,321,14,18,32842
2019-07-06,29180,22,1442,268,11,19,30942
2019-07-07,24796,25,574,339,7,18,25759
2019-07-08,24989,19,2268,250,15,20,27561
2019-07-09,25973,26,2676,286,19,11,28991
2019-07-10,25197,23,3101,259,7,18,28605
2019-07-11,25032,33,2432,262,22,17,27798
2019-07-12,27213,26,2700,259,14,19,30231
2019-07-13,30512,23,1441,275,12,16,32279
2019-07-14,26503,21,610,316,15,22,27487
2019-07-15,27039,36,2405,248,10,18,29756
2019-07-16,24831,16,2358,281,14,17,27517
2019-07-17,28003,36,2491,259,6,10,30805
2019-07-18,26189,27,2884,272,11,18,29401
2019-07-19,26918,21,3158,286,17,18,30418
2019-07-20,32813,24,1568,308,18,19,34750
2019-07-21,33142,20,603,307,5,19,34096
2019-07-22,26988,22,2337,239,11,20,29617
2019-07-23,24451,25,2682,263,10,13,27444
2019-07-24,24147,27,2923,273,6,17,27393
2019-07-25,28287,26,2785,290,12,19,31419
2019-07-26,28409,27,2742,257,10,19,31464
2019-07-27,29719,12,1096,304,11,22,31164
2019-07-28,26484,22,615,322,3,16,27462
2019-07-29,32626,29,2299,307,9,19,35289
2019-07-30,28447,27,2359,300,11,18,31162
2019-07-31,26035,29,2644,218,9,21,28956
2019-08-01,27992,22,2856,237,11,19,31137
2019-08-02,31781,25,2868,265,8,19,34966
2019-08-03,34755,22,1600,343,10,36,36766
2019-08-04,28649,26,563,312,11,24,29585
2019-08-05,33942,22,1734,261,10,18,35987
2019-08-06,23950,28,1978,262,10,14,26242
2019-08-07,26706,43,2394,271,8,21,29443
2019-08-08,28439,23,2513,263,17,18,31273
2019-08-09,29736,29,2889,260,13,18,32945
2019-08-10,39407,26,1048,349,14,21,40865
2019-08-11,29870,18,623,280,34,14,30839
2019-08-12,33045,24,2190,270,16,18,35563
2019-08-13,28111,29,2346,284,12,17,30799
2019-08-14,33965,26,2257,289,12,17,36566
2019-08-15,31504,16,1048,308,25,14,32915
2019-08-16,39086,29,2085,289,15,16,41520
2019-08-17,31391,23,1085,271,15,19,32804
2019-08-18,31863,19,667,306,6,19,32880
2019-08-19,28215,26,1934,291,19,18,30503
2019-08-20,25690,27,2370,265,12,2,28366
2019-08-21,25617,27,2493,262,8,17,28424
2019-08-22,27204,17,2652,246,16,18,30153
2019-08-23,27181,20,2463,274,13,19,29970
2019-08-24,27999,23,985,275,11,18,29311
2019-08-25,24827,21,585,314,9,10,25766
2019-08-26,26264,20,2350,279,10,17,28940
2019-08-27,24632,26,2520,287,14,18,27497
2019-08-28,25197,28,2740,233,13,14,28225
2019-08-29,25745,25,2743,262,13,17,28805
2019-08-30,26266,28,3156,300,20,15,29785
2019-08-31,26759,21,1398,322,9,20,28529
2019-09-01,27194,18,588,299,4,20,28123
2019-09-02,25000,30,2610,291,10,19,27960
2019-09-03,25057,19,2676,293,5,13,28063
2019-09-04,22790,23,2750,252,7,12,25834
2019-09-05,24485,28,2806,278,16,17,27630
2019-09-06,26301,27,3105,283,6,18,29740
2019-09-07,30858,20,1465,300,6,24,32673
2019-09-08,25859,19,538,375,6,12,26809
2019-09-09,24280,27,2375,287,8,17,26994
2019-09-10,23776,24,2837,312,6,14,26969
2019-09-11,23287,21,2676,268,9,17,26278
2019-09-12,24034,31,2877,258,14,19,27233
2019-09-13,27224,24,3117,270,16,19,30670
2019-09-14,28150,24,1459,369,8,22,30032
2019-09-15,27161,21,599,344,5,18,28148
2019-09-16,24064,22,2500,314,10,15,26925
2019-09-17,22677,23,2572,282,8,13,25575
2019-09-18,24181,26,2703,289,8,17,27224
2019-09-19,25645,25,2742,307,17,15,28751
2019-09-20,27426,27,2939,373,9,15,30789
2019-09-21,28462,22,1515,342,4,20,30365
2019-09-22,26087,20,638,407,5,18,27175
2019-09-23,22592,25,2151,325,5,16,25114
2019-09-24,22741,28,2818,382,13,17,25999
2019-09-25,24049,23,2824,267,4,12,27179
2019-09-26,24784,17,3229,321,15,16,28382
2019-09-27,25852,14,2815,305,5,11,29002
2019-09-28,26773,15,1666,345,5,16,28820
2019-09-29,25201,16,577,415,5,19,26233
2019-09-30,22870,26,2857,336,4,17,26110
2019-10-01,22831,27,2412,349,12,12,25643
2019-10-02,21987,14,2421,283,13,11,24729
2019-10-03,25657,22,2983,324,8,17,29011
2019-10-04,25903,24,3339,296,15,18,29595
2019-10-05,26924,19,1636,348,6,17,28950
2019-10-06,24029,22,606,434,6,18,25115
2019-10-07,26274,19,2405,389,4,14,29105
2019-10-08,35213,22,2160,460,12,13,37880
2019-10-09,21327,20,2843,308,5,10,24513
2019-10-10,24738,22,2957,262,11,9,27999
2019-10-11,25444,26,2719,304,9,15,28517
2019-10-12,26965,21,1269,428,6,17,28706
2019-10-13,26739,20,621,492,16,16,27904
2019-10-14,22498,24,2291,277,19,13,25122
2019-10-15,22665,25,2679,278,7,13,25667
2019-10-16,22384,28,2586,299,5,14,25316
2019-10-17,23360,28,3051,330,4,8,26781
2019-10-18,24832,25,3088,306,8,17,28276
2019-10-19,27565,23,1468,401,8,16,29481
2019-10-20,25371,21,511,447,4,12,26366
2019-10-21,22504,25,2405,289,2,11,25236
2019-10-22,21100,25,2613,293,7,7,24045
2019-10-23,21322,28,2568,269,4,10,24201
2019-10-24,23197,26,2571,326,8,11,26139
2019-10-25,26123,28,3246,289,5,11,29702
2019-10-26,26911,25,1407,321,6,9,28679
2019-10-27,25868,27,568,377,3,7,26850
2019-10-28,23892,20,2382,309,1,8,26612
2019-10-29,24258,25,2791,239,6,6,27325
2019-10-30,25507,29,3251,191,2,6,28986
2019-10-31,28223,21,2248,218,4,6,30720
2019-11-01,30311,18,957,240,5,8,31539
2019-11-02,30556,24,1134,245,5,3,31967
2019-11-03,27454,20,632,312,1,8,28427
2019-11-04,24160,21,2321,213,2,10,26727
2019-11-05,21985,23,2551,224,1,8,24792
2019-11-06,22952,23,2535,184,3,6,25703
2019-11-07,22647,28,2672,192,6,6,25551
2019-11-08,24519,28,3043,189,4,7,27790
2019-11-09,25251,20,1394,280,2,3,26950
2019-11-10,22217,19,527,344,0,5,23112
2019-11-11,22433,21,2046,172,4,8,24684
2019-11-12,21013,27,2539,192,3,6,23780
2019-11-13,20880,16,2815,184,2,6,23903
2019-11-14,22802,24,2988,185,4,8,26011
2019-11-15,24725,16,3011,198,4,7,27961
2019-11-16,25651,23,1340,239,3,6,27262
2019-11-17,21453,22,518,287,1,8,22289
2019-11-18,20408,24,2498,187,3,8,23128
2019-11-19,22217,28,2773,168,3,5,25194
2019-11-20,22379,27,2824,154,7,9,25400
2019-11-21,21944,22,3030,161,2,8,25167
2019-11-22,25215,25,3174,188,5,8,28615
2019-11-23,24485,17,1595,222,7,4,26330
2019-11-24,22640,7,594,249,0,9,23499
2019-11-25,21022,19,1982,168,7,9,23207
2019-11-26,20722,18,2621,140,5,6,23512
2019-11-27,20573,15,2779,184,9,6,23566
2019-11-28,21672,17,2856,151,4,7,24707
2019-11-29,24006,20,2921,157,6,10,27120
2019-11-30,23456,27,1429,281,4,4,25201
2019-12-01,20223,13,568,264,0,7,21075
2019-12-02,20902,27,2536,152,3,9,23629
2019-12-03,20761,30,2335,169,0,6,23301
2019-12-04,21651,20,2539,141,2,6,24359
2019-12-05,21674,25,2909,161,3,6,24778
2019-12-06,23572,21,3316,170,1,9,27089
2019-12-07,23743,23,1431,387,3,4,25591
2019-12-08,20616,15,599,306,0,6,21542
2019-12-09,20394,27,2277,164,0,8,22870
2019-12-10,19175,28,2624,138,0,6,21971
2019-12-11,21538,23,2550,163,2,5,24281
2019-12-12,22009,26,2499,144,4,6,24688
2019-12-13,22507,28,3024,185,0,7,25751
2019-12-14,24910,14,1605,369,2,4,26904
2019-12-15,22760,20,581,374,0,8,23743
2019-12-16,22504,17,2450,140,3,6,25120
2019-12-17,23431,24,2835,154,1,6,26451
2019-12-18,23882,27,3116,155,1,6,27187
2019-12-19,24991,26,2620,172,4,8,27821
2019-12-20,29123,24,3306,192,3,8,32656
2019-12-21,30747,28,1539,315,1,4,32634
2019-12-22,21347,22,697,276,0,8,22350
2019-12-23,26598,20,1700,194,0,8,28520
2019-12-24,19994,21,1120,126,4,5,21270
2019-12-25,14521,12,266,81,2,0,14882
2019-12-26,22766,22,449,129,0,6,23372
2019-12-27,25761,15,988,146,2,8,26920
2019-12-28,26229,21,827,168,3,4,27252
2019-12-29,22217,19,378,237,4,7,22862
2019-12-30,26178,22,1153,209,1,7,27570
2019-12-31,17430,23,595,140,4,5,18197
2020-01-01,14882,6,244,238,3,17,15390
2020-01-02,23104,27,645,173,2,8,23959
2020-01-03,24056,22,1237,157,3,7,25482
2020-01-04,24124,24,669,194,3,4,25018
2020-01-05,21890,18,426,161,1,7,22503
2020-01-06,23858,14,720,186,0,10,24788
2020-01-07,18523,23,1645,154,3,6,20354
2020-01-08,19888,25,2077,141,2,6,22139
2020-01-09,20052,26,2450,138,0,7,22673
2020-01-10,23708,23,2701,140,2,8,26582
2020-01-11,25706,25,1371,203,3,4,27312
2020-01-12,19661,25,471,239,2,8,20406
2020-01-13,18846,23,1886,139,1,13,20908
2020-01-14,18156,24,2410,141,1,4,20736
2020-01-15,19122,18,2316,128,1,7,21592
2020-01-16,21013,23,2805,142,3,6,23992
2020-01-17,22107,26,2781,132,2,7,25055
2020-01-18,22831,24,1420,204,2,5,24486
2020-01-19,18851,21,505,150,1,6,19534
2020-01-20,19265,22,2340,141,0,7,21775
2020-01-21,18896,23,2684,132,0,6,21741
2020-01-22,18972,21,2648,126,3,5,21775
2020-01-23,19745,23,2746,125,1,7,22647
2020-01-24,21484,24,2785,159,3,9,24464
2020-01-25,23566,22,1286,196,1,4,25075
2020-01-26,18102,23,453,181,0,8,18767
2020-01-27,18483,19,2210,139,1,7,20859
2020-01-28,18715,23,2454,156,3,6,21357
2020-01-29,18082,29,2558,135,3,5,20812
2020-01-30,20015,27,2766,139,1,9,22957
2020-01-31,20542,27,2922,169,1,3,23664
2020-02-01,23313,19,1296,197,2,5,24832
2020-02-02,19728,19,634,189,1,7,20578
2020-02-03,19912,25,2515,148,3,8,22611
2020-02-04,17798,24,2645,137,1,6,20611
2020-02-05,18022,27,2466,130,1,5,20651
2020-02-06,19111,20,2551,122,1,7,21812
2020-02-07,21308,35,2840,157,2,4,24346
2020-02-08,23262,21,1129,201,1,3,24617
2020-02-09,20422,24,586,208,4,8,21252
2020-02-10,19989,22,2231,157,0,7,22406
2020-02-11,19736,58,2647,136,6,5,22588
2020-02-12,19358,23,2754,146,3,5,22289
2020-02-13,20411,28,2990,140,2,8,23579
2020-02-14,23068,28,3001,158,4,9,26268
2020-02-15,25825,27,1531,259,2,6,27650
2020-02-16,22791,18,588,216,0,7,23620
2020-02-17,20881,32,2055,166,2,7,23143
2020-02-18,20433,26,2702,149,0,6,23316
2020-02-19,20970,26,2689,166,3,7,23861
2020-02-20,21353,20,2675,152,2,4,24206
2020-02-21,24846,28,3325,170,3,8,28380
2020-02-22,24404,23,1328,194,3,4,25956
2020-02-23,23550,24,831,232,1,8,24646
2020-02-24,20491,29,2369,152,1,7,23049
2020-02-25,19284,26,2550,146,3,6,22015
2020-02-26,18265,23,2399,140,2,4,20833
2020-02-27,19851,27,2823,146,1,5,22853
2020-02-28,21104,24,2714,177,0,7,24026
2020-02-29,22225,26,1336,176,1,4,23768
2020-03-01,18550,21,610,179,0,8,19368
2020-03-02,19016,28,2339,160,4,7,21554
2020-03-03,19163,27,2688,129,0,3,22010
2020-03-04,19286,28,3013,128,4,4,22463
2020-03-05,20415,26,2943,137,1,7,23529
2020-03-06,22193,32,3203,163,1,8,25600
2020-03-07,22208,23,1518,181,1,4,23935
2020-03-08,21005,21,588,276,0,9,21899
2020-03-09,20009,21,2587,171,1,9,22798
2020-03-10,19217,26,2629,138,1,5,22016
2020-03-11,18451,25,2566,131,4,4,21181
2020-03-12,20118,27,2450,148,8,7,22758
2020-03-13,19092,13,2560,92,5,9,21771
2020-03-14,14688,26,1544,135,1,3,16397
2020-03-15,6060,18,524,66,2,6,6676
2020-03-16,5224,27,1446,43,2,4,6746
2020-03-17,3922,21,1317,19,1,1,5281
2020-03-18,2849,15,1584,13,2,2,4465
2020-03-19,2212,18,1465,15,1,3,3714
2020-03-20,2064,4,1615,11,1,1,3696
2020-03-21,1284,17,886,4,2,1,2194
2020-03-22,925,16,229,0,0,1,1171
2020-03-23,1344,16,1077,2,0,1,2440
2020-03-24,1215,16,1217,4,2,1,2455
2020-03-25,990,12,1339,3,2,3,2349
2020-03-26,1306,11,1506,5,1,0,2829
2020-03-27,1332,18,1692,1,0,0,3043
2020-03-28,687,20,783,1,3,0,1494
2020-03-29,241,15,167,1,2,0,426
2020-03-30,1172,14,1379,2,0,1,2568
2020-03-31,1241,8,1682,2,0,0,2933
2020-04-01,1391,17,1717,3,1,0,3129
2020-04-02,1384,11,1799,3,1,0,3198
2020-04-03,1884,21,1889,4,2,1,3801
2020-04-04,848,16,660,2,3,0,1529
2020-04-05,373,17,181,7,2,1,581
2020-04-06,1346,12,1467,0,1,0,2826
2020-04-07,1526,15,1848,0,1,0,3390
2020-04-08,1433,17,1883,3,1,0,3337
2020-04-09,1674,18,2078,4,2,0,3776
2020-04-10,1740,18,1892,1,2,1,3654
2020-04-11,570,20,388,0,0,0,978
2020-04-12,178,15,46,0,0,0,239
2020-04-13,507,11,218,0,2,0,738
2020-04-14,1619,13,1388,0,2,0,3022
2020-04-15,1835,14,1836,1,0,0,3686
2020-04-16,1742,14,1977,0,0,0,3733
2020-04-17,2099,16,2276,0,1,1,4393
2020-04-18,1061,20,925,1,0,0,2007
2020-04-19,424,21,183,1,1,0,630
2020-04-20,1951,16,1558,0,0,0,3525
2020-04-21,1902,17,1903,0,1,0,3823
2020-04-22,2101,14,2281,0,1,0,4397
2020-04-23,2144,19,2302,2,1,0,4468
2020-04-24,3121,16,2550,0,2,0,5689
2020-04-25,1259,13,864,0,2,0,2138
2020-04-26,564,17,228,0,0,0,809
2020-04-27,1425,15,1454,3,1,0,2898
2020-04-28,2462,20,2370,2,5,0,4859
2020-04-29,2636,20,2423,4,1,0,5084
2020-04-30,3735,19,3026,3,2,0,6785
2020-05-01,2494,22,655,1,0,0,3172
2020-05-02,1068,16,502,0,4,0,1590
2020-05-03,931,0,203,1,0,0,1135
2020-05-04,2687,10,1926,2,2,2,4629
2020-05-05,3113,20,2331,5,3,0,5472
2020-05-06,3049,21,2531,3,3,0,5607
2020-05-07,3326,19,2761,3,1,1,6111
2020-05-08,4606,21,2835,5,2,0,7469
2020-05-09,2303,17,945,0,3,0,3268
2020-05-10,1392,14,286,0,0,0,1692
2020-05-11,3674,4,2016,7,0,0,5701
2020-05-12,3828,17,2337,6,0,0,6188
2020-05-13,4738,17,2666,8,2,2,7433
2020-05-14,5133,13,2646,12,1,3,7808
2020-05-15,6354,20,2908,9,1,0,9292
2020-05-16,4742,21,1158,4,4,0,5929
2020-05-17,4225,20,316,5,3,0,4569
2020-05-18,6806,10,2173,10,4,0,9003
2020-05-19,6850,19,2621,10,1,0,9501
2020-05-20,8909,17,3409,16,1,0,12352
2020-05-21,10703,24,2637,17,4,0,13385
2020-05-22,8431,20,2991,7,5,0,11454
2020-05-23,7285,19,1149,4,3,0,8460
2020-05-24,7148,22,363,4,1,0,7538
2020-05-25,9652,18,2463,8,2,0,12143
2020-05-26,9353,20,3111,33,2,0,12519
2020-05-27,9740,14,2843,20,1,1,12619
2020-05-28,10458,17,2761,13,3,1,13253
2020-05-29,16080,21,2945,14,8,1,19069
2020-05-30,15385,22,999,9,6,0,16421
2020-05-31,14716,21,494,6,4,0,15241
2020-06-01,18193,11,1958,10,3,0,20175
2020-06-02,17238,22,2616,15,7,0,19898
2020-06-03,17914,16,2714,9,6,1,20660
2020-06-04,17474,20,3150,12,4,0,20660
2020-06-05,21416,10,3288,14,3,1,24732
2020-06-06,22742,20,1558,9,5,1,24335
2020-06-07,18634,22,522,13,6,0,19197
2020-06-08,20168,17,2836,7,6,0,23034
2020-06-09,20350,19,3031,12,5,0,23417
2020-06-10,25717,18,2801,14,9,1,28560
2020-06-11,27398,19,1938,8,0,0,29363
2020-06-12,25436,14,3118,11,6,0,28585
2020-06-13,23206,16,1301,18,4,1,24546
2020-06-14,21554,23,651,14,1,0,22243
2020-06-15,20789,11,2476,14,5,3,23298
2020-06-16,19013,19,3088,20,4,0,22144
2020-06-17,20611,20,2830,30,7,2,23500
2020-06-18,21444,16,3071,42,3,2,24578
2020-06-19,23522,12,3096,53,1,2,26686
2020-06-20,21378,25,1334,68,3,0,22808
2020-06-21,14130,21,484,44,1,2,14682
2020-06-22,24268,19,1723,57,3,2,26072
2020-06-23,17422,20,2731,45,5,1,20224
2020-06-24,23889,22,2943,44,5,2,26905
2020-06-25,10143,18,2103,53,6,1,12324
2020-06-26,12995,18,2772,59,4,3,15851
2020-06-27,8999,19,1110,57,5,7,10197
2020-06-28,7990,15,391,58,3,1,8458
2020-06-29,8420,18,2321,49,5,4,10817
2020-06-30,10056,17,2426,58,7,1,12565
2020-07-01,15702,25,2667,35,4,5,18438
2020-07-02,18753,24,2696,50,5,3,21531
2020-07-03,20997,22,3319,66,7,6,24417
2020-07-04,19115,26,1190,66,6,7,20410
2020-07-05,17141,27,782,91,4,5,18050
2020-07-06,16087,20,2677,61,4,5,18854
2020-07-07,16422,19,2925,50,2,1,19419
2020-07-08,17088,30,2795,63,6,5,19987
2020-07-09,17217,24,3252,65,9,3,20570
2020-07-10,19017,21,2916,74,8,5,22041
2020-07-11,17004,24,1553,70,4,12,18667
2020-07-12,14295,20,477,74,4,8,14878
2020-07-13,14151,20,2345,52,4,7,16579
2020-07-14,13614,24,2628,69,3,6,16344
2020-07-15,14927,24,2855,54,5,4,17869
2020-07-16,14879,30,2632,69,7,7,17624
2020-07-17,18079,24,3113,67,3,10,21296
2020-07-18,17097,21,1045,63,6,16,18248
2020-07-19,13914,21,536,59,1,4,14535
2020-07-20,15527,24,2315,72,6,9,17953
2020-07-21,14805,25,2801,57,11,6,17705
2020-07-22,15055,19,2505,55,8,6,17648
2020-07-23,16182,22,2716,61,6,7,18994
2020-07-24,19301,20,3042,75,8,10,22456
2020-07-25,20157,19,1381,70,6,13,21646
2020-07-26,16252,11,473,62,7,10,16815
2020-07-27,16331,17,2415,65,10,5,18843
2020-07-28,15634,17,2614,76,6,5,18352
2020-07-29,16911,23,2617,54,9,9,19623
2020-07-30,18123,17,2448,64,7,8,20667
2020-07-31,20581,25,2856,56,9,7,23534
2020-08-01,22028,24,1189,58,7,18,23324
2020-08-02,17837,24,454,69,9,6,18399
2020-08-03,19055,7,2022,69,8,9,21170
2020-08-04,18116,19,2382,69,5,5,20596
2020-08-05,19235,12,1954,68,3,8,21280
2020-08-06,19187,23,2289,69,8,8,21584
2020-08-07,21703,16,2524,75,6,14,24338
2020-08-08,21886,17,1215,61,8,18,23205
2020-08-09,19562,22,537,69,8,15,20213
2020-08-10,20393,18,2246,66,7,11,22741
2020-08-11,18691,20,2048,73,9,4,20845
2020-08-12,18226,23,2328,58,6,9,20650
2020-08-13,20375,27,2585,69,13,9,23078
2020-08-14,23589,25,2367,72,5,13,26071
2020-08-15,21899,17,661,83,7,14,22681
2020-08-16,18611,21,549,63,7,11,19262
2020-08-17,18983,22,1989,146,8,9,21157
2020-08-18,16255,19,2174,58,7,6,18519
2020-08-19,16950,18,2303,52,4,7,19334
2020-08-20,16345,24,2168,57,8,7,18609
2020-08-21,16483,22,2606,73,9,10,19203
2020-08-22,16326,26,1016,83,9,13,17473
2020-08-23,16513,13,466,71,4,8,17075
2020-08-24,14378,16,2075,159,4,9,16641
2020-08-25,14343,19,2598,60,4,5,17029
2020-08-26,14754,19,2411,58,1,6,17249
2020-08-27,15691,18,2345,77,3,6,18140
2020-08-28,16692,25,2770,65,6,8,19566
2020-08-29,15496,24,1221,73,2,16,16832
2020-08-30,14008,15,489,66,0,11,14589
2020-08-31,15611,17,2117,71,5,5,17826
2020-09-01,14562,22,2507,50,2,4,17147
2020-09-02,14488,21,2623,41,1,7,17181
2020-09-03,15141,25,2576,59,2,7,17810
2020-09-04,15795,20,2565,58,6,9,18453
2020-09-05,16261,15,1291,60,1,13,17641
2020-09-06,13824,7,465,69,3,10,14378
2020-09-07,14250,13,2100,66,4,6,16439
2020-09-08,14413,25,2179,73,5,3,16698
2020-09-09,14222,27,2777,49,1,5,17081
2020-09-10,16096,20,2703,65,3,12,18899
2020-09-11,17714,21,2540,68,5,7,20355
2020-09-12,16328,29,1362,57,3,14,17793
2020-09-13,14679,18,480,62,3,3,15245
2020-09-14,15467,18,2059,69,4,5,17622
2020-09-15,14555,23,2339,64,1,5,16987
2020-09-16,14610,25,2634,57,6,5,17337
2020-09-17,15732,25,2645,60,4,4,18470
2020-09-18,17651,23,2628,76,7,5,20390
2020-09-19,16355,26,1203,48,2,12,17646
2020-09-20,14130,24,559,59,0,8,14780
2020-09-21,14815,16,2253,64,2,3,17153
2020-09-22,13957,25,2615,66,5,2,16670
2020-09-23,14141,24,2480,53,7,4,16709
2020-09-24,15545,21,2594,67,5,7,18239
2020-09-25,16692,20,2458,71,1,5,19247
2020-09-26,16052,25,1244,56,1,8,17386
2020-09-27,14130,24,449,56,2,7,14668
2020-09-28,14206,26,2136,66,3,6,16443
2020-09-29,15327,22,2532,47,4,2,17934
2020-09-30,16427,15,2628,66,2,3,19141
2020-10-01,18299,19,2476,56,9,3,20862
2020-10-02,22970,26,2808,71,2,6,25883
2020-10-03,18477,25,1483,49,2,4,20040
2020-10-04,15798,21,475,57,1,5,16357
2020-10-05,17114,17,2215,60,0,4,19410
2020-10-06,16351,26,2543,57,2,2,18981
2020-10-07,16655,24,2343,49,1,3,19075
2020-10-08,17771,21,2730,52,3,3,20580
2020-10-09,20242,17,2626,49,3,4,22941
2020-10-10,19449,22,1207,58,6,3,20745
2020-10-11,15664,10,510,63,2,3,16252
2020-10-12,17664,19,2152,62,7,2,19906
2020-10-13,17150,21,2243,53,3,2,19472
2020-10-14,16407,23,2774,54,3,2,19263
2020-10-15,16513,26,2598,53,1,2,19193
2020-10-16,19258,27,2804,72,7,3,22171
2020-10-17,18075,22,1221,55,3,3,19379
2020-10-18,14942,25,493,52,0,2,15514
2020-10-19,15583,26,2220,61,3,4,17897
2020-10-20,15696,13,2296,60,4,1,18070
2020-10-21,15404,25,2644,48,4,2,18127
2020-10-22,16637,23,2582,62,5,0,19309
2020-10-23,18863,26,2881,62,5,5,21842
2020-10-24,17174,23,1693,63,3,3,18959
2020-10-25,13880,21,472,38,1,1,14413
2020-10-26,14879,23,2107,62,5,4,17080
2020-10-27,13607,23,2409,47,1,0,16087
2020-10-28,13951,22,3207,55,3,2,17240
2020-10-29,15316,25,2341,47,2,1,17732
2020-10-30,19441,13,2732,66,3,5,22260
2020-10-31,16662,23,1306,49,3,4,18047
2020-11-01,14895,26,581,43,1,1,15547
2020-11-02,16783,24,2074,44,1,3,18929
2020-11-03,14869,23,2433,42,3,1,17371
2020-11-04,13532,26,3070,37,6,0,16671
2020-11-05,13880,26,2752,47,3,2,16710
2020-11-06,16833,16,2929,41,6,2,19827
2020-11-07,14259,8,1463,36,4,1,15771
2020-11-08,12153,25,431,36,3,1,12649
2020-11-09,13436,18,2258,57,4,3,15776
2020-11-10,13126,19,2407,45,3,1,15601
2020-11-11,13797,37,2850,39,4,0,16727
2020-11-12,13927,22,2801,38,4,1,16793
2020-11-13,16438,21,3237,62,5,2,19765
2020-11-14,14301,27,1342,28,4,1,15703
2020-11-15,11913,21,529,44,4,2,12513
2020-11-16,13654,22,2521,43,3,3,16246
2020-11-17,13222,15,2612,57,2,0,15908
2020-11-18,14837,16,1931,27,6,0,16817
2020-11-19,13777,22,2609,49,4,3,16464
2020-11-20,15197,16,3224,54,3,2,18496
2020-11-21,13014,19,1681,33,3,1,14751
2020-11-22,11381,23,508,36,2,2,11952
2020-11-23,13564,23,2342,46,4,3,15982
2020-11-24,12696,21,2720,42,3,0,15482
2020-11-25,13124,21,2822,46,10,1,16024
2020-11-26,13565,23,2819,40,3,1,16451
2020-11-27,15673,18,3457,41,4,3,19196
2020-11-28,12928,21,1364,28,6,2,14349
2020-11-29,11842,19,605,29,3,2,12500
2020-11-30,15769,6,2374,43,2,4,18198
2020-12-01,6825,19,2437,47,4,0,9332
2020-12-02,5799,17,2517,33,3,0,8369
2020-12-03,5827,18,2455,39,3,1,8343
2020-12-04,7999,16,2623,38,1,3,10680
2020-12-05,4555,18,1125,23,3,2,5726
2020-12-06,3167,22,323,26,2,1,3541
2020-12-07,5921,21,2360,32,2,3,8339
2020-12-08,5358,19,2000,39,4,0,7420
2020-12-09,5929,21,2268,37,4,1,8260
2020-12-10,6519,19,2691,40,4,2,9275
2020-12-11,7893,16,3369,43,3,3,11327
2020-12-12,4919,20,1196,22,5,1,6163
2020-12-13,3619,17,382,23,3,1,4045
2020-12-14,6007,21,2624,33,4,3,8692
2020-12-15,7030,14,2700,30,5,1,9780
2020-12-16,8110,22,2712,25,5,2,10876
2020-12-17,8537,17,2714,26,4,1,11299
2020-12-18,11581,20,3342,45,2,4,14994
2020-12-19,9370,24,1628,51,5,2,11080
2020-12-20,5470,17,508,41,6,2,6044
2020-12-21,7604,24,2446,42,3,3,10122
2020-12-22,6834,17,2007,37,3,1,8899
2020-12-23,8929,13,2625,40,7,2,11616
2020-12-24,6031,14,782,24,0,2,6853
2020-12-25,2487,14,210,10,0,0,2721
2020-12-26,2295,17,313,3,0,1,2629
2020-12-27,2626,23,223,12,1,2,2887
2020-12-28,4298,13,998,13,2,4,5328
2020-12-29,4847,15,1512,18,1,1,6394
2020-12-30,5786,19,1408,10,4,2,7229
2020-12-31,3838,15,636,13,2,1,4505
2021-01-01,2048,14,93,1,0,0,2156
2021-01-02,2954,16,287,8,0,1,3266
2021-01-03,3760,14,281,10,0,3,4068
2021-01-04,5592,10,1146,19,1,3,6771
2021-01-05,6114,13,1512,15,1,0,7655
